id_procedimento,id_animal,carimbo_ts,data_do_procedimento,nome_do_profissional,tipo_de_evento,categoria_medicamento,nome_medicamento,categoria_vacina,nome_vacina,nome_cirurgia_realizada
ea7b587f,9e85d659,26/05/2026 09:55:12,26/05/2026,Aelton,Medicamento,Antialérgico,Loratadina,,,
b100d35f,ffcd2265,31/01/2026 16:07:42,31/01/2026,Victor,Vacina,,,Leptospirose,Vacina Leptospirose (Isolada),
472f20a2,ffcd2265,22/01/2026 08:16:15,22/01/2026,Victor,Castração,,,,,Castração Eletiva
d3c33856,ffcd2265,24/03/2026 09:19:41,24/03/2026,Victor,Cirurgia,,,,,Castração Emergencial
22ef8e92,aaae5bf9,25/02/2026 10:33:34,25/02/2026,Bruno,Vacina,,,Clostridial,Polivalente Clostridial,
24f5cf06,aaae5bf9,08/11/2025 10:38:38,08/11/2025,Bruno,Cirurgia,,,,,Remoção de Nódulo
0b20a5b3,aaae5bf9,24/08/2025 13:29:56,24/08/2025,Bruno,Consulta Veterinária,,,,,
1b0628e2,f74a2580,09/03/2026 08:05:23,09/03/2026,Bruno,Cirurgia,,,,,Amputação
873c2afc,f74a2580,02/03/2026 11:46:35,02/03/2026,Bruno,Medicamento,Ontológico,Gota Otológica,,,
213de9b0,5e8eceb9,31/03/2026 08:48:03,31/03/2026,Bruno,Vacina,,,Reprodutiva,Vacina Específica,
fad767a9,5e8eceb9,27/03/2026 09:09:43,27/03/2026,Bruno,Consulta Veterinária,,,,,
d17565d0,1d541a68,20/03/2026 15:34:50,20/03/2026,Michelly,Cirurgia,,,,,Remoção de Nódulo
4259ec8e,1d541a68,02/03/2026 11:23:47,02/03/2026,Michelly,Vacina,,,Leptospirose,Vacina Leptospirose (Isolada),
7f06f53c,1d541a68,27/02/2026 18:28:23,27/02/2026,Michelly,Vacina,,,Tétano,Soro Antitetânico,
943c5e8b,89c0c2ae,19/04/2026 09:02:13,19/04/2026,Michelly,Medicamento,Antiparasitario externo,Frontline,,,
4bbe38cc,d971800e,24/05/2026 10:29:25,24/05/2026,Aelton,Castração,,,,,Castração Eletiva
3610364d,d971800e,09/06/2026 18:01:41,09/06/2026,Aelton,Medicamento,Hormônio,Levotiroxina,,,
8ed9aff3,d971800e,22/05/2026 14:32:04,22/05/2026,Aelton,Vacina,,,Respiratória,Vacina Gripe Canina (Bordetella),
6acce96a,a37f5c5b,13/02/2026 12:42:25,13/02/2026,Victor,Vacina,,,Gastrointestinal,Vacina Giárdia,
3784f850,a37f5c5b,25/04/2026 08:53:18,25/04/2026,Victor,Consulta Veterinária,,,,,
22ce1108,a37f5c5b,08/05/2026 18:16:19,08/05/2026,Victor,Consulta Veterinária,,,,,
1d4ea517,a37f5c5b,19/02/2026 11:46:44,19/02/2026,Victor,Cirurgia,,,,,Remoção de Nódulo
7c604c66,201a6095,12/02/2026 17:25:00,12/02/2026,Bruno,Castração,,,,,Castração Eletiva
782742c0,201a6095,18/04/2026 09:48:41,18/04/2026,Bruno,Consulta Veterinária,,,,,
36e5596e,201a6095,09/02/2026 11:47:55,09/02/2026,Bruno,Vacina,,,Rinotraqueíte,Vacina Rinotraqueíte,
656ee6d3,201a6095,19/02/2026 14:23:20,19/02/2026,Bruno,Consulta Veterinária,,,,,
f6de04ab,f940dbca,28/02/2026 18:38:57,28/02/2026,Aelton,Castração,,,,,Castração Eletiva
f0d62f4f,9dc7b176,11/04/2026 17:07:04,11/04/2026,Victor,Consulta Veterinária,,,,,
9f6170c1,9dc7b176,07/05/2026 16:50:09,07/05/2026,Victor,Cirurgia,,,,,Ortopedia
e2467217,3f398e87,10/06/2026 09:05:11,10/06/2026,Victor,Consulta Veterinária,,,,,
81cead31,3f398e87,10/05/2026 13:42:16,10/05/2026,Victor,Castração,,,,,Castração Eletiva
af26ba39,167e87d3,06/06/2026 09:37:06,06/06/2026,Victor,Castração,,,,,Castração Eletiva
dede6640,167e87d3,08/05/2026 09:20:02,08/05/2026,Victor,Medicamento,Respiratório,Acetilcisteína,,,
c29cce54,167e87d3,30/05/2026 12:13:34,30/05/2026,Victor,Medicamento,Antiparasitário interno,Ivermectina,,,
9fd7676a,167e87d3,11/06/2026 16:45:54,11/06/2026,Victor,Cirurgia,,,,,Ortopedia
fe5517f0,59a24199,30/05/2026 18:09:36,30/05/2026,Michelly,Medicamento,Hormônio,Insulina,,,
13d123f4,59a24199,16/03/2026 14:48:29,16/03/2026,Michelly,Cirurgia,,,,,Remoção de Nódulo
9b4d937b,59a24199,24/04/2026 14:31:25,24/04/2026,Michelly,Consulta Veterinária,,,,,
91d33150,b6d3133d,01/06/2026 13:37:06,01/06/2026,Aelton,Castração,,,,,Castração Eletiva
796aa11a,b6d3133d,21/04/2026 15:24:20,21/04/2026,Aelton,Castração,,,,,Castração Eletiva
c2325abe,c40b750c,10/05/2026 16:40:41,10/05/2026,Victor,Medicamento,Suplementos / Vitaminas,Cálcio,,,
b7749820,c40b750c,19/12/2025 08:01:47,19/12/2025,Victor,Castração,,,,,Castração Eletiva
4583b410,d44a8e25,07/03/2026 10:24:02,07/03/2026,Aelton,Consulta Veterinária,,,,,
30a2255a,d44a8e25,30/04/2026 18:21:19,30/04/2026,Aelton,Vacina,,,Influenza,Vacina Influenza Equina/Aviária,
488b5a7c,d44a8e25,31/03/2026 13:10:59,31/03/2026,Aelton,Medicamento,Anestésico / Sedativo,Propofol,,,
d237f174,d44a8e25,08/05/2026 12:58:30,08/05/2026,Aelton,Consulta Veterinária,,,,,
c05ced41,a193ddb4,14/05/2026 12:39:49,14/05/2026,Michelly,Medicamento,Antiparasitário interno,Simparic,,,
46881fd8,db987d2f,02/05/2026 13:01:59,02/05/2026,Aelton,Castração,,,,,Castração Eletiva
29db37aa,db987d2f,12/05/2026 15:23:39,12/05/2026,Aelton,Castração,,,,,Castração Eletiva
c57af3ef,a2e6c7ec,02/03/2026 08:28:43,02/03/2026,Bruno,Cirurgia,,,,,Remoção de Nódulo
1523d803,a2e6c7ec,07/03/2026 15:09:21,07/03/2026,Bruno,Consulta Veterinária,,,,,
1ced54fc,a2e6c7ec,28/03/2026 13:34:08,28/03/2026,Bruno,Consulta Veterinária,,,,,
a77bd5a8,5c06862b,25/09/2025 15:05:21,25/09/2025,Bruno,Cirurgia,,,,,Castração Emergencial
5bbde0c2,bae15ee3,18/04/2026 09:09:55,18/04/2026,Bruno,Castração,,,,,Castração Eletiva
56078b7e,bae15ee3,10/03/2026 12:32:25,10/03/2026,Bruno,Castração,,,,,Castração Eletiva
9063b2c6,3175d2bc,06/06/2026 16:53:02,06/06/2026,Bruno,Consulta Veterinária,,,,,
71a30554,3175d2bc,15/05/2026 12:17:29,15/05/2026,Bruno,Castração,,,,,Castração Eletiva
6dcb293d,80236d39,29/01/2026 18:06:28,29/01/2026,Aelton,Vacina,,,Tétano,Toxoide Tetânico,
a1077f3f,80236d39,23/01/2026 18:35:13,23/01/2026,Aelton,Consulta Veterinária,,,,,
a7b12fb1,80236d39,05/11/2025 12:24:17,05/11/2025,Aelton,Medicamento,Outro,Soro Fisiológico,,,
4256c757,8271b8d2,28/12/2025 08:47:18,28/12/2025,Michelly,Castração,,,,,Castração Eletiva
f36f4841,8271b8d2,06/03/2026 09:16:57,06/03/2026,Michelly,Castração,,,,,Castração Eletiva
51a4eb47,8271b8d2,13/04/2026 08:39:55,13/04/2026,Michelly,Castração,,,,,Castração Eletiva
524ff137,8271b8d2,11/06/2026 12:00:41,11/06/2026,Michelly,Castração,,,,,Castração Eletiva
6b0684d6,36b52d32,05/04/2026 09:08:10,05/04/2026,Michelly,Consulta Veterinária,,,,,
fe94d6e3,36b52d32,28/01/2026 16:16:36,28/01/2026,Michelly,Medicamento,Antiparasitário interno,Simparic,,,
3eb49992,2d14d026,23/05/2026 11:16:44,23/05/2026,Victor,Consulta Veterinária,,,,,
39bb771e,2d14d026,17/01/2026 16:11:23,17/01/2026,Victor,Consulta Veterinária,,,,,
c16ba84d,2d14d026,05/07/2025 17:38:50,05/07/2025,Victor,Consulta Veterinária,,,,,
1da5be64,2d14d026,04/02/2026 10:33:02,04/02/2026,Victor,Castração,,,,,Castração Eletiva
1bd0e23a,7af4fff3,12/04/2026 13:51:35,12/04/2026,Aelton,Consulta Veterinária,,,,,
e66534c5,64b1e3de,07/03/2026 09:53:07,07/03/2026,Michelly,Cirurgia,,,,,Amputação
793de944,64b1e3de,31/03/2026 15:46:59,31/03/2026,Michelly,Castração,,,,,Castração Eletiva
5cbe7868,64b1e3de,23/04/2026 18:03:52,23/04/2026,Michelly,Medicamento,Antibiótico,Amoxicilina,,,
142710f1,5a292d8c,29/03/2026 15:58:19,29/03/2026,Bruno,Medicamento,Outro,Glicose,,,
93567bbc,5a292d8c,23/05/2026 11:29:45,23/05/2026,Bruno,Consulta Veterinária,,,,,
81f479f2,5a292d8c,12/11/2025 11:57:52,12/11/2025,Bruno,Cirurgia,,,,,Ortopedia
9174a4ae,5a292d8c,05/10/2025 17:20:39,05/10/2025,Bruno,Cirurgia,,,,,Castração Emergencial
5fdc12a2,efc59054,10/06/2026 08:25:40,10/06/2026,Victor,Consulta Veterinária,,,,,
0d26dddf,efc59054,13/06/2026 15:53:38,13/06/2026,Victor,Cirurgia,,,,,Remoção de Nódulo
c443a13a,efc59054,19/12/2025 13:32:32,19/12/2025,Victor,Consulta Veterinária,,,,,
87ef4385,efc59054,03/06/2026 10:48:19,03/06/2026,Victor,Consulta Veterinária,,,,,
a0a5319b,ceeef7e1,20/02/2026 14:29:43,20/02/2026,Aelton,Cirurgia,,,,,Amputação
53481921,ceeef7e1,24/01/2026 10:11:37,24/01/2026,Aelton,Consulta Veterinária,,,,,
411eb47c,ceeef7e1,01/11/2025 08:55:23,01/11/2025,Aelton,Castração,,,,,Castração Eletiva
37dd79c8,ceeef7e1,05/12/2025 13:01:23,05/12/2025,Aelton,Vacina,,,Clostridial,Polivalente Clostridial,
a09f0935,ed5ce097,31/05/2026 13:15:48,31/05/2026,Victor,Medicamento,Cardiológico,Pimobendan,,,
ed99553a,ed5ce097,23/05/2026 17:11:58,23/05/2026,Victor,Consulta Veterinária,,,,,
620ee930,ed5ce097,09/05/2026 12:26:12,09/05/2026,Victor,Vacina,,,Rinotraqueíte,Vacina Rinotraqueíte,
5aad3426,13963be2,03/04/2026 13:18:41,03/04/2026,Michelly,Consulta Veterinária,,,,,
92ad1a94,06d32fd1,29/05/2026 10:20:38,29/05/2026,Michelly,Castração,,,,,Castração Eletiva
7ec24c80,97c95d1f,23/02/2026 12:00:08,23/02/2026,Victor,Cirurgia,,,,,Remoção de Nódulo
da185e01,97c95d1f,01/04/2026 18:35:20,01/04/2026,Victor,Cirurgia,,,,,Amputação
220d09cd,97c95d1f,08/10/2025 14:42:40,08/10/2025,Victor,Castração,,,,,Castração Eletiva
66e8d1d4,97c95d1f,20/11/2025 15:58:11,20/11/2025,Victor,Vacina,,,Reprodutiva,Vacina Específica,
b293193b,1effc669,17/07/2025 11:57:07,17/07/2025,Bruno,Cirurgia,,,,,Ortopedia
d3b4c9e9,1effc669,11/11/2025 15:55:38,11/11/2025,Bruno,Castração,,,,,Castração Eletiva
8414a5f2,1effc669,09/10/2025 10:18:04,09/10/2025,Bruno,Vacina,,,Polivalente,V4 Felina,
3b2c0c76,61954160,19/09/2025 16:17:19,19/09/2025,Aelton,Vacina,,,Parvovirose,Vacina Parvovirose (Isolada),
f307fff4,61954160,19/03/2026 12:12:47,19/03/2026,Aelton,Cirurgia,,,,,Ortopedia
70534039,fc605922,28/05/2026 14:01:13,28/05/2026,Michelly,Castração,,,,,Castração Eletiva
7d9d647f,6f574c84,04/03/2026 10:27:16,04/03/2026,Victor,Medicamento,Cardiológico,Enalapril,,,
c1d0acf2,6f574c84,12/02/2026 15:14:25,12/02/2026,Victor,Castração,,,,,Castração Eletiva
0872cd4b,6f574c84,11/05/2026 12:23:53,11/05/2026,Victor,Cirurgia,,,,,Ortopedia
ce0a6161,fb2bc464,02/10/2025 10:12:18,02/10/2025,Michelly,Consulta Veterinária,,,,,
3602a9e9,fb2bc464,08/05/2026 12:03:07,08/05/2026,Michelly,Medicamento,Anestésico / Sedativo,Propofol,,,
e136f52a,fb2bc464,13/02/2026 09:54:29,13/02/2026,Michelly,Medicamento,Antialérgico,Loratadina,,,
2713f01b,f335486a,26/04/2026 15:56:46,26/04/2026,Michelly,Cirurgia,,,,,Castração Emergencial
e6b3ba26,7c204f76,18/05/2026 11:08:47,18/05/2026,Victor,Medicamento,Dermatológico,Shampoo Clorexidina,,,
2a4405bd,e7b62502,21/04/2026 17:32:23,21/04/2026,Michelly,Consulta Veterinária,,,,,
4065cc37,b0f9325c,26/05/2026 08:12:28,26/05/2026,Aelton,Medicamento,Anti-inflamatórios / Analgésico,Prednisolona,,,
75c001af,b0f9325c,02/06/2026 15:35:45,02/06/2026,Aelton,Cirurgia,,,,,Remoção de Nódulo
e7183c9d,b0f9325c,10/06/2026 10:03:00,10/06/2026,Aelton,Cirurgia,,,,,Remoção de Nódulo
99a4074a,b0f9325c,16/05/2026 17:34:26,16/05/2026,Aelton,Consulta Veterinária,,,,,
831a62a1,de489efe,03/02/2026 18:15:45,03/02/2026,Bruno,Cirurgia,,,,,Amputação
a11f6898,de489efe,14/01/2026 09:48:00,14/01/2026,Bruno,Vacina,,,Cinomose,Vacina Cinomose (Isolada),
7fa7eda2,de489efe,21/01/2026 16:32:22,21/01/2026,Bruno,Cirurgia,,,,,Castração Emergencial
aa30f1b9,de489efe,28/09/2025 09:50:02,28/09/2025,Bruno,Castração,,,,,Castração Eletiva
b2883151,4cdf9de7,03/12/2025 17:27:52,03/12/2025,Bruno,Vacina,,,Antirrábica,Vacina Antirrábica Padrão,
d77a89e0,4cdf9de7,14/03/2026 16:09:02,14/03/2026,Bruno,Cirurgia,,,,,Amputação
fabb721e,4cdf9de7,09/05/2026 09:53:48,09/05/2026,Bruno,Consulta Veterinária,,,,,
f7d3427d,4cdf9de7,03/06/2026 10:52:39,03/06/2026,Bruno,Vacina,,,Rinotraqueíte,Vacina Rinotraqueíte,
a864f29c,362f43e7,04/06/2026 09:16:00,04/06/2026,Victor,Vacina,,,Parvovirose,Vacina Parvovirose (Isolada),
abf21566,362f43e7,04/05/2026 11:35:22,04/05/2026,Victor,Medicamento,Hormônio,Levotiroxina,,,
1d514302,362f43e7,02/05/2026 18:29:14,02/05/2026,Victor,Consulta Veterinária,,,,,
47160ba6,362f43e7,23/04/2026 13:18:07,23/04/2026,Victor,Consulta Veterinária,,,,,
a783032f,56c134d9,27/05/2026 11:23:53,27/05/2026,Bruno,Cirurgia,,,,,Amputação
86ac4598,56c134d9,11/04/2026 14:30:21,11/04/2026,Bruno,Castração,,,,,Castração Eletiva
19084088,a33939da,04/05/2026 11:35:15,04/05/2026,Aelton,Cirurgia,,,,,Castração Emergencial
a81ca556,2c075899,26/04/2026 08:48:51,26/04/2026,Aelton,Vacina,,,Brucelose,Vacina Brucelose,
74f11440,2c075899,22/05/2026 13:26:58,22/05/2026,Aelton,Vacina,,,Gastrointestinal,Vacina Giárdia,
b43c6435,0aea0837,27/05/2026 18:41:08,27/05/2026,Aelton,Cirurgia,,,,,Amputação
e7f1cd4f,0aea0837,11/01/2026 18:21:56,11/01/2026,Aelton,Medicamento,Oftálmico,Pomada Oftálmica,,,
576c1776,5e5772fb,03/02/2026 11:43:15,03/02/2026,Michelly,Castração,,,,,Castração Eletiva
898af6de,5e5772fb,25/04/2026 08:00:42,25/04/2026,Michelly,Vacina,,,Newcastle,Vacina Newcastle,
29dba099,6031b9ef,29/05/2026 17:39:28,29/05/2026,Aelton,Consulta Veterinária,,,,,
f993e244,6031b9ef,04/04/2026 12:58:58,04/04/2026,Aelton,Castração,,,,,Castração Eletiva
728aa457,8093be90,25/05/2026 12:55:42,25/05/2026,Michelly,Cirurgia,,,,,Amputação
b898f72f,8093be90,06/03/2026 10:46:56,06/03/2026,Michelly,Vacina,,,Respiratória,Vacina Gripe Canina (Bordetella),
5553b53b,3b7d7b87,11/05/2026 13:47:59,11/05/2026,Bruno,Consulta Veterinária,,,,,
f69e855c,3b7d7b87,30/05/2026 10:23:34,30/05/2026,Bruno,Vacina,,,Clostridial,Polivalente Clostridial,
f7c30a92,a6cfc2d8,26/03/2026 09:35:44,26/03/2026,Aelton,Consulta Veterinária,,,,,
9f11c910,a6cfc2d8,17/03/2026 15:57:26,17/03/2026,Aelton,Consulta Veterinária,,,,,
9ab06d38,a6cfc2d8,12/04/2026 08:21:11,12/04/2026,Aelton,Consulta Veterinária,,,,,
cc9cd149,4ba46847,02/08/2025 14:47:33,02/08/2025,Victor,Cirurgia,,,,,Amputação
afb8ed3c,d2dcc92a,23/09/2025 18:24:54,23/09/2025,Michelly,Vacina,,,Gastrointestinal,Vacina Giárdia,
eba94e11,e2ad32c8,14/06/2026 14:49:06,14/06/2026,Victor,Vacina,,,Antirrábica,Vacina Antirrábica Padrão,
87d809bb,e2ad32c8,12/06/2026 17:11:04,12/06/2026,Victor,Consulta Veterinária,,,,,
4e2f9d3e,da116ad2,11/09/2025 17:03:58,11/09/2025,Aelton,Medicamento,Hormônio,Levotiroxina,,,
6343bd77,524bc576,04/06/2026 12:23:48,04/06/2026,Victor,Cirurgia,,,,,Amputação
4edf77a2,e52bd127,02/06/2026 13:43:12,02/06/2026,Michelly,Castração,,,,,Castração Eletiva
0b6a8f8e,e52bd127,02/01/2026 17:15:03,02/01/2026,Michelly,Cirurgia,,,,,Ortopedia
04deb5fc,726ecb2b,31/12/2025 10:37:13,31/12/2025,Victor,Cirurgia,,,,,Ortopedia
d5fcfbfc,726ecb2b,08/02/2026 10:17:48,08/02/2026,Victor,Cirurgia,,,,,Ortopedia
879f24e8,51124357,18/03/2026 10:42:43,18/03/2026,Michelly,Vacina,,,Panleucopenia,Vacina Panleucopenia,
165dfc5a,cd90efc4,22/11/2025 14:06:17,22/11/2025,Bruno,Castração,,,,,Castração Eletiva
e171bcc3,a2e866b8,15/03/2026 16:21:51,15/03/2026,Aelton,Castração,,,,,Castração Eletiva
63493ae4,a2e866b8,12/05/2026 17:18:47,12/05/2026,Aelton,Castração,,,,,Castração Eletiva
8043f191,a2e866b8,10/05/2026 14:02:26,10/05/2026,Aelton,Vacina,,,Brucelose,Vacina Brucelose,
82175418,a2e866b8,29/12/2025 18:10:25,29/12/2025,Aelton,Castração,,,,,Castração Eletiva
b4fab504,cb174be7,03/05/2026 13:15:00,03/05/2026,Bruno,Medicamento,Hormônio,Insulina,,,
9098bb3e,cb174be7,16/05/2026 16:09:50,16/05/2026,Bruno,Medicamento,Anestésico / Sedativo,Propofol,,,
49553ccb,7cc4a999,29/07/2025 14:12:38,29/07/2025,Bruno,Vacina,,,Panleucopenia,Vacina Panleucopenia,
5c46e3d1,7cc4a999,15/01/2026 12:52:13,15/01/2026,Bruno,Cirurgia,,,,,Castração Emergencial
ea16ab75,7cc4a999,20/05/2026 15:48:01,20/05/2026,Bruno,Cirurgia,,,,,Amputação
7386eebe,7cc4a999,02/06/2026 15:48:16,02/06/2026,Bruno,Castração,,,,,Castração Eletiva
92158255,dcc11231,08/12/2025 08:09:19,08/12/2025,Aelton,Cirurgia,,,,,Ortopedia
2cc185f3,e24e8e3c,11/06/2026 15:07:22,11/06/2026,Michelly,Castração,,,,,Castração Eletiva
2ff8bb1e,e24e8e3c,06/05/2026 13:20:56,06/05/2026,Michelly,Consulta Veterinária,,,,,
b0e84927,e24e8e3c,14/05/2026 12:08:57,14/05/2026,Michelly,Consulta Veterinária,,,,,
2a0bd269,e24e8e3c,29/05/2026 12:54:24,29/05/2026,Michelly,Consulta Veterinária,,,,,
a194d7a3,6c7b0853,13/04/2026 10:44:38,13/04/2026,Aelton,Vacina,,,Antirrábica,Vacina Antirrábica Padrão,
569b9153,6c7b0853,14/08/2025 15:57:40,14/08/2025,Aelton,Cirurgia,,,,,Amputação
25d37cfe,6c7b0853,02/12/2025 12:48:42,02/12/2025,Aelton,Vacina,,,Calicivirose,Vacina Calicivirose,
bec5b30d,6c7b0853,04/02/2026 15:57:02,04/02/2026,Aelton,Medicamento,Antialérgico,Loratadina,,,
7edc897d,80c357ae,29/05/2026 11:56:50,29/05/2026,Michelly,Cirurgia,,,,,Castração Emergencial
23361adc,80c357ae,06/05/2026 17:00:16,06/05/2026,Michelly,Medicamento,Oftálmico,Pomada Oftálmica,,,
29be56c2,1668b153,13/04/2026 13:40:24,13/04/2026,Michelly,Vacina,,,Brucelose,Vacina Brucelose,
c0118eab,5dca6f67,14/12/2025 12:20:31,14/12/2025,Michelly,Castração,,,,,Castração Eletiva
08ff8cc6,5dca6f67,30/05/2026 09:18:20,30/05/2026,Michelly,Vacina,,,Cinomose,Vacina Cinomose (Isolada),
731ef883,c9f21add,04/05/2026 16:54:08,04/05/2026,Bruno,Vacina,,,Parvovirose,Vacina Parvovirose (Isolada),
5c2694c4,c9f21add,27/04/2026 11:50:45,27/04/2026,Bruno,Castração,,,,,Castração Eletiva
34b9ac4b,c9f21add,27/05/2026 09:24:46,27/05/2026,Bruno,Castração,,,,,Castração Eletiva
8e274717,c9f21add,11/04/2026 12:28:14,11/04/2026,Bruno,Vacina,,,Gastrointestinal,Vacina Giárdia,
f1819af4,5726be01,11/05/2026 16:21:29,11/05/2026,Aelton,Consulta Veterinária,,,,,
0aa5c6f5,a3557539,12/05/2026 13:16:21,12/05/2026,Victor,Medicamento,Oftálmico,Pomada Oftálmica,,,
1d4d6b39,afd4f680,22/02/2026 17:56:28,22/02/2026,Bruno,Castração,,,,,Castração Eletiva
6e32db95,c0ff5688,06/12/2025 18:04:56,06/12/2025,Victor,Castração,,,,,Castração Eletiva
354a811b,c0ff5688,08/04/2026 16:09:39,08/04/2026,Victor,Cirurgia,,,,,Remoção de Nódulo
4a138783,c0ff5688,24/12/2025 17:07:04,24/12/2025,Victor,Castração,,,,,Castração Eletiva
3b6af7b0,c0ff5688,08/02/2026 15:04:49,08/02/2026,Victor,Consulta Veterinária,,,,,
4c0dcbfc,c3928330,30/09/2025 12:34:44,30/09/2025,Aelton,Consulta Veterinária,,,,,
99aa022e,e6623b8b,04/11/2025 09:13:25,04/11/2025,Victor,Castração,,,,,Castração Eletiva
81fd5d5c,e5b95d62,15/01/2026 10:57:20,15/01/2026,Bruno,Medicamento,Suplementos / Vitaminas,Vitamina B12,,,
dfde2375,e5b95d62,26/02/2026 16:21:24,26/02/2026,Bruno,Cirurgia,,,,,Remoção de Nódulo
42746521,e5b95d62,20/11/2025 11:20:05,20/11/2025,Bruno,Castração,,,,,Castração Eletiva
2422201c,686d6f91,10/05/2026 17:03:24,10/05/2026,Michelly,Medicamento,Outro,Soro Fisiológico,,,
adc27115,686d6f91,30/04/2026 15:59:01,30/04/2026,Michelly,Vacina,,,Antirrábica,Vacina Antirrábica Padrão,
e6323c5f,62b6246e,09/05/2026 11:08:55,09/05/2026,Aelton,Castração,,,,,Castração Eletiva
5898b0ba,62b6246e,17/11/2025 16:20:44,17/11/2025,Aelton,Cirurgia,,,,,Remoção de Nódulo
b64fd0fe,a0994b62,12/03/2026 17:12:00,12/03/2026,Victor,Medicamento,Gastrointestinal,Ondansetrona,,,
797f5d11,a0994b62,24/04/2026 11:50:24,24/04/2026,Victor,Cirurgia,,,,,Castração Emergencial
25b7845f,9f2d83d8,31/05/2026 12:54:00,31/05/2026,Bruno,Consulta Veterinária,,,,,
24910551,e6cb3461,30/12/2025 17:02:51,30/12/2025,Victor,Consulta Veterinária,,,,,
5220fe36,e6cb3461,15/02/2026 09:04:55,15/02/2026,Victor,Cirurgia,,,,,Remoção de Nódulo
a899636a,8dc86196,06/02/2026 16:28:49,06/02/2026,Victor,Vacina,,,Rinotraqueíte,Vacina Rinotraqueíte,
67034633,8dc86196,04/03/2026 09:45:09,04/03/2026,Victor,Consulta Veterinária,,,,,
9800a10c,8559774d,03/04/2026 15:40:08,03/04/2026,Bruno,Vacina,,,Rinotraqueíte,Vacina Rinotraqueíte,
d45fea50,8559774d,29/03/2026 14:02:28,29/03/2026,Bruno,Cirurgia,,,,,Ortopedia
4343dc4f,8559774d,27/01/2026 08:35:41,27/01/2026,Bruno,Vacina,,,Panleucopenia,Vacina Panleucopenia,
2da244f0,8559774d,14/04/2026 15:43:55,14/04/2026,Bruno,Cirurgia,,,,,Remoção de Nódulo
9e820984,8e8fbbda,15/05/2026 10:44:09,15/05/2026,Michelly,Medicamento,Suplementos / Vitaminas,Vitamina B12,,,
23cb7813,8e8fbbda,22/04/2026 11:38:22,22/04/2026,Michelly,Vacina,,,Leptospirose,Vacina Leptospirose (Isolada),
52b85b0c,2ee32457,05/03/2026 11:50:52,05/03/2026,Aelton,Cirurgia,,,,,Amputação
ca4ea602,2ee32457,14/03/2026 14:52:44,14/03/2026,Aelton,Medicamento,Outro,Soro Fisiológico,,,
fe316ee6,5bd67dfd,01/05/2026 15:36:31,01/05/2026,Victor,Medicamento,Dermatológico,Shampoo Clorexidina,,,
b87811e4,5bd67dfd,04/01/2026 09:27:21,04/01/2026,Victor,Vacina,,,Gastrointestinal,Vacina Giárdia,
e955357a,5bd67dfd,07/01/2026 13:40:13,07/01/2026,Victor,Cirurgia,,,,,Amputação
f7383d30,d5716804,01/06/2026 14:55:26,01/06/2026,Bruno,Medicamento,Antiparasitario externo,NexGard,,,
633b6110,48723bb4,19/04/2026 15:00:31,19/04/2026,Victor,Cirurgia,,,,,Castração Emergencial
920f045c,1329155b,13/05/2026 11:57:27,13/05/2026,Victor,Consulta Veterinária,,,,,
c08ea0b4,1329155b,25/09/2025 11:58:08,25/09/2025,Victor,Castração,,,,,Castração Eletiva
1a1c10e5,1329155b,17/10/2025 16:45:18,17/10/2025,Victor,Cirurgia,,,,,Remoção de Nódulo
712025f2,992d6e23,20/03/2026 18:31:08,20/03/2026,Aelton,Castração,,,,,Castração Eletiva
e767d963,992d6e23,05/09/2025 09:43:06,05/09/2025,Aelton,Cirurgia,,,,,Castração Emergencial
adfdc3fb,992d6e23,07/04/2026 16:05:23,07/04/2026,Aelton,Medicamento,Hormônio,Insulina,,,
dd173421,3e06f485,17/08/2025 09:10:10,17/08/2025,Aelton,Medicamento,Ontológico,Limpador Auricular,,,
42536de1,3e06f485,26/04/2026 11:25:18,26/04/2026,Aelton,Castração,,,,,Castração Eletiva
41dfef33,3e06f485,07/08/2025 11:27:02,07/08/2025,Aelton,Vacina,,,Tétano,Toxoide Tetânico,
d49e9bb3,3e06f485,11/11/2025 09:04:54,11/11/2025,Aelton,Consulta Veterinária,,,,,
c1bfd3be,ac531c21,24/05/2026 09:35:41,24/05/2026,Aelton,Castração,,,,,Castração Eletiva
85799582,ac531c21,26/04/2026 09:34:29,26/04/2026,Aelton,Cirurgia,,,,,Ortopedia
e970625f,d41197a5,24/03/2026 08:57:17,24/03/2026,Bruno,Medicamento,Cardiológico,Enalapril,,,
aae3b6bd,d41197a5,01/12/2025 10:06:14,01/12/2025,Bruno,Cirurgia,,,,,Ortopedia
6876f37d,d41197a5,27/12/2025 14:44:09,27/12/2025,Bruno,Cirurgia,,,,,Amputação
0e526cf9,d41197a5,21/01/2026 15:09:46,21/01/2026,Bruno,Cirurgia,,,,,Ortopedia
6dc73340,aedb5033,18/04/2026 10:18:38,18/04/2026,Victor,Castração,,,,,Castração Eletiva
3f14b34a,aedb5033,11/01/2026 10:01:13,11/01/2026,Victor,Medicamento,Anestésico / Sedativo,Cetamina,,,
2e00fa4f,aedb5033,17/09/2025 13:22:19,17/09/2025,Victor,Vacina,,,Leptospirose,Vacina Leptospirose (Isolada),
c2575acd,6602187d,09/01/2026 18:10:00,09/01/2026,Victor,Vacina,,,Leptospirose,Vacina Leptospirose (Isolada),
